NAME	Neutrophils	Monocytes	MEP	CD4+ T-cells	Tregs	CD4+ Tcm	CD4+ Tem	CD8+ Tcm	CD8+ Tem	NK cells	naive B-cells	Memory B-cells	Class-switched memory B-cells	HSC	MPP	CLP	GMP	Macrophages	CD8+ T-cells	Erythrocytes	Megakaryocytes	CMP	Macrophages M1	Macrophages M2	Endothelial cells	DC	Eosinophils	Plasma cells	Chondrocytes	Fibroblasts	Smooth muscle	Epithelial cells	Melanocytes	Skeletal muscle	Keratinocytes	mv Endothelial cells	Myocytes	Adipocytes	Neurons	Pericytes	Preadipocytes	Astrocytes	Mesangial cells
CKMT2	1.299718035111995	1.0	1.004812864396205	1.0	1.000673684065215	1.0002896276777566	1.0023788287496505	1.0005021069573903	1.0	1.0005021069573903	1.0019232554711597	1.0013824871996273	1.004601833688381	1.1654250528970822	1.0072987510145013	1.0934290364795027	1.0050500872254589	1.0	1.0	1.0317958457961254	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0016110772024436	1.0	1.0	1.4706187019472097	1.0	1.0	298.0175327023803	1.0	1.0	4.574224496123179	1.0	1.0	1.0	1.0	1.0	1.0
CKS2	5.853095258941898	9.30702877973367	204.55563032874738	1.5616969449177005	6.691436682483342	2.608350870427609	3.8649403536384175	3.8069155910408825	3.3872470069548264	6.160266677843636	27.46955045222618	4.967438804240669	7.214397417478583	209.19598524084887	138.61817430944492	202.3024295817527	160.8660646162991	12.73792223152838	24.294353350644098	664.1268805406213	318.49998481956163	54.28797119511488	22.71576058419918	7.615709549867564	52.11706626938533	14.228369071792091	1.9650094703059393	36.0768856418804	22.427444333977192	33.4380979247028	22.81717358188647	40.643147408029684	199.99641671378237	3.114420311806721	136.44935429455722	83.2155456517266	25.96831507802562	6.047854352143242	67.05651594011867	25.873922873820497	111.37172536225582	36.88051755906063	175.51166614678493
CLC	9.10160003530441	2.269030495041835	1.6182809775492244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.240593212720044	2.3816014701397217	5.098829227165788	1.0	30.361804607062663	1.0	1.0	1.0	144.68568236670416	2712.2582840760265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CLCA2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	92.28292989921422	1.0	1.0	1.0	1.0	1.0	1.0	1.2318367758732602	1.0
CLDN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.25911625156951	1.0	1.0	1.0	1.0	1.0	28.07700832265742	1.2521558536272774	1.0	3.4339233460022127	2.4019600948835964	1.0	1.3310999909125263	1.0	34.93830502218562	1.0	1.4046928220365642	41.351176103793804
CLDN10	1.0	1.0	18.69652263912525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	33.58454522798725	30.272546415916977	41.49248170330091	39.93174581295266	1.0	1.0	1.0	2.743451908387308	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0086830037048748	1.0	1.0	1.0	1.0	1.0	1.0	21.46570705798662	1.0	1.0	1.023249600624125	2.032196900659888
CLDN11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.7064534801949143	1.0	1.0	1.0	1.0	1.0	1.1799972264895768	1.0	1.0	1.0	1.0	49.678688667042486	1.0	1.0	1.0	9.559565475153331	111.77717228444827	96.31871579771365	1.758486032998322	1.0	1.0	1.85714733281766	151.62080149494636	47.470341993633696	3.818257857841082	2.1948112843234755	519.4027785056956	530.0657546877264	57.74760129608225	21.112341010635415
CLDN4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.63093148795475	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2184439082647986	1.0	43.37228464905468
CLDN5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	280.0244209966256	1.0	1.560420534466038	1.0	1.0	1.0	1.0	1.0	1.0	36.82562058001232	1.0	376.91509874039696	3.6689258911640197	44.46403131197809	1.0	1.0	1.0	1.0	1.0
CLDN6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0089898322867543	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.10655241175813
CLDN7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.1556166432531665	1.9864433382284759	1.0	1.0	1.0	1.0	1.0	2.639601461393963	1.0	1.0	1.0	1.0	1.0	1.0	49.563074821977544	1.0	1.0	6.675357408033236	3.546229926875574	2.2496058683788265	1.1931505553867046	1.0	1.3067445815773715	1.0	1.9945757187846413	8.718250553504694
CLEC11A	1.0	2.9758234214423283	7.8270858334908056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.697920460798263	7.0009955705135996	5.814792779724608	4.089606888385919	10.801732800749262	4.505989878263814	3.3247883983237623	2.9321790239176946	46.62544700723218	3.1511845896081985	2.5031223350832876	1.0744340626735962	1.0	3.7842575209736196	1.2907637075223743	3.155208023817779	46.58016302570172	23.391008454242623	1.1194651540201774	5.194248168764038	1.0	1.1629065614618193	2.286583912450384	19.68562122394879	3.888855319267447	4.498119198378001	1.7328422060053625	7.5083658869820855	3.204238442690251	5.162717591002036
CLEC12A	14.093494714765033	84.86434750438787	5.07260816346027	1.0	1.0	1.0	1.0	1.0	1.0	3.9010587054174803	1.0	1.0	1.0	1.0	2.6007076495667043	5.501694408926811	18.4324992337137	19.47126402600272	16.53159756845129	1.9701723890562002	7.7031447719411394	188.44727522949404	6.624286527026784	1.4021689682745127	1.0	1.4815024065016658	32.969217919506306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CLEC14A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.4697505582341157	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111.04390339548223	1.0	1.0	1.0	1.0	1.3106537852740445	1.0	1.0	1.0	11.243339378756504	1.0	72.38190776109042	1.6584048366991275	8.697163112462386	1.0	1.0	1.0	1.0	1.0
CLEC17A	1.0	1.4265648725460618	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	60.14064305984576	56.164176555689	22.639605143139296	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.47461295535122	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CLEC1B	3.532373177228451	3.0342844434562357	1.8553318739056488	1.2633702250208068	1.4443873734110741	1.404312837647243	1.599882040616936	1.433667749635712	1.2855417473552817	1.4210889091030274	1.5124198822231576	1.4920423561779161	1.671776522879563	4.3630081012433735	1.8004999254229153	8.07410631804805	2.5677472764973683	1.0391493118651305	1.1931505553867046	13.216460530654954	262.4346447658982	1.0926631479525333	1.1287283410878934	1.1699810867729368	1.0309081865022887	1.081120512073058	1.984736394125367	1.4924374429290235	1.009854375436483	1.0237432683008576	1.0280656366668142	1.009402112863972	1.0817471743553269	1.3283974031491594	1.0165384069997434	1.0397268830437594	1.0289273936457868	1.0020115793712903	1.1882094081939525	1.0884040029228244	1.1168428945997482	1.0129860990869763	1.0039635618674319
CLEC2D	15.831601180869292	8.271181998632924	3.2122841500176156	224.34633719731212	96.11036462006263	119.1017451306841	92.63852828158304	120.82010222460568	177.77073323355737	49.07899759764078	147.76348309318612	61.892333764791395	64.42911317299514	6.2480671899564	5.524385784951242	9.594121307231749	7.573581001208326	6.480176863948941	119.1017451306841	3.87502434809307	2.4114153538178846	10.120385297306585	8.414616204189752	2.02943992983816	1.1211136100273245	48.150558885183706	12.72876033219659	63.90581438320479	1.73388123818305	1.0816877350046277	1.0885419124052944	1.0697224564348065	1.7871972692533542	1.4934171383925336	1.058668249956431	1.1211468289114177	1.401286669979123	4.148170936753765	1.328723474626154	1.3079488863272766	1.140110813511072	1.0158779022918225	1.0094534481684734
CLEC3B	3.662825647146297	1.8233440631866453	1.7351316955002754	1.2799700374324932	1.466359328223423	1.4259191725391847	1.626937565650517	1.4552592687218417	1.3040531121778935	1.4431417318080437	1.5349524226907807	1.5140909284280484	1.6995819217168817	3.790878402943509	3.424607522424087	2.8300068387124058	1.7607765017462391	1.1272163769738897	1.2088050702678341	2.3552231671728054	1.2702055814115771	1.1037310788225665	1.1408134711062548	1.1843901505791252	1.0599150573764113	1.090506165343223	2.464673816240978	1.513602308095277	26.064512955061524	16.5567810932246	2.0700991987701953	1.0105781623247485	1.0911362828098583	9.633731064808298	1.0185664407427875	1.044679786830239	8.97951627230956	112.52746221980783	1.203306253727479	1.0964687589123483	17.846310076206613	1.0142562483193078	1.004576498462976
CLEC4A	52.40503216523217	59.365453326553094	1.6412818593493252	1.580247314295543	1.396625931514079	1.358732917076613	1.5419286670402377	1.3849604287358181	1.2464309546542818	1.3726449537593088	5.092619337709753	2.165844561878352	2.859173393331411	2.4580567618393214	1.7328204878901374	8.967361006048076	5.762312471872195	23.723223925884874	1.3837119453730347	2.8944458608447206	1.2122615264402365	1.343742991973601	7.212105312104666	3.186464023821266	1.0242733885713555	98.61738665699953	1.5983339067936442	1.5837307897739061	1.0076653794072588	1.0181602211615264	1.0220033910522885	1.0070871262226508	1.063521557607236	1.2872074319823246	1.0131483308848979	1.0309188447364501	1.0225411527051955	1.2045660940179228	3.046568743562151	1.0725169477109358	1.095879948884233	1.0105040113635289	1.0028011584802106
CLEC4E	159.1557515809488	48.90212016206726	1.6534761818979307	1.2329001684517087	1.4065467913060417	1.3678095204848675	1.553162411032702	1.3948362098513887	1.2540457203613786	1.3814908747665713	1.4683301474826354	1.4498853207623654	1.6203157266428785	2.4743223965243497	1.7446441698995723	2.6994165344905943	1.6767247699388712	9.38134651581586	1.3247251594687035	2.235584181392982	1.2198474422661763	1.8428863811328176	53.93910090445236	1.146626931023221	1.025308023516811	1.2633702250208068	1.1589680490855874	1.4525765214232877	1.0080785046586402	1.0191900796374502	1.022995148466816	1.1399372235302765	1.0667874805517112	1.2950018266140835	1.0137291932701908	1.0324901227791736	1.0236946577965502	1.4792736497076806	1.1608530744300123	1.0752381093604941	1.0998585283773108	1.010883030540983	3.173089568270492
CLEC7A	363.64296394128047	255.2062999297434	1.7321297395867945	1.2424453347877902	1.4195097445338638	1.3795141099312411	1.5678758821413725	1.4065467913060417	1.2644675969010792	1.3935284294114314	1.4829054007809597	1.4636735517465207	1.6358303843807096	5.5013645871636205	3.767273095456261	9.11435592627735	7.963855827581056	110.32462295252006	1.175685461883443	4.627627301537568	1.9173122553727664	1.710277314851799	45.27602441232688	2.9507428572566825	1.0268877769020985	33.88617710369263	3.10974952052052	1.4666273323946197	1.0085661486153075	1.02049612403678	1.0242768690299995	1.008119051925119	1.0712986391453678	1.4189092790176958	1.0145489227450586	1.0343274721423277	1.0250819929057569	5.305555735065895	1.1689969167658578	1.0793698341588691	1.1045314354575377	1.0114916344175957	1.003256524927803
